trial,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize,scenarioMutations,transformID
0,0,14,1161,4.500397044000001E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",14.0,5,"prune-sequence-take-first"
0,1,18,1072,4.528910392207842E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",16.0,5,"prune-sequence-take-first"
0,2,16,1135,4.6219994891743235E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",17.0,5,"prune-sequence-take-first"
0,3,16,1090,4.7973616640643515E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",17.0,5,"prune-sequence-take-first"
0,4,16,1643,4.796589344744195E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",18.0,5,"prune-sequence-take-first"
0,5,16,2193,4.7958170254240386E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",18.0,5,"prune-sequence-take-first"
0,6,16,3147,4.7946585464438036E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",18.0,5,"prune-sequence-take-first"
0,7,16,3995,4.79311390780349E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",18.0,5,"prune-sequence-take-first"
0,8,16,4966,4.7911831095030986E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",18.0,5,"prune-sequence-take-first"
0,9,16,5737,4.788866151542628E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",19.0,5,"prune-sequence-take-first"
0,10,16,6038,4.7865491935821585E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",19.0,5,"prune-sequence-take-first"
0,11,16,7018,4.783846075961609E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",18.0,5,"prune-sequence-take-first"
0,12,16,8909,4.780370639020904E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",18.0,5,"prune-sequence-take-first"
0,13,20,8549,4.783791467064412E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",18.0,5,"prune-sequence-take-first"
0,14,20,9652,4.77992249690676E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"2281,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.061303576804461385,1.0,0.0",18.0,5,"prune-sequence-take-first"
1,0,17,368,4.441009028564627E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",14.0,5,"prune-sequence-take-first"
1,1,19,451,4.447539954268725E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",18.0,5,"prune-sequence-take-first"
1,2,19,855,4.44724037088603E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",20.0,5,"prune-sequence-take-first"
1,3,16,1284,4.447737610338754E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",20.0,5,"prune-sequence-take-first"
1,4,16,1724,4.447137659106085E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",22.0,5,"prune-sequence-take-first"
1,5,20,2202,4.447482820228762E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",24.0,5,"prune-sequence-take-first"
1,6,20,2356,4.446581447530803E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",25.0,5,"prune-sequence-take-first"
1,7,20,2823,4.445680074832844E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",26.0,5,"prune-sequence-take-first"
1,8,20,3197,4.446555854296135E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",25.0,5,"prune-sequence-take-first"
1,9,20,3936,4.4560658966295026E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",25.0,5,"prune-sequence-take-first"
1,10,20,4644,4.454860850944335E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",25.0,5,"prune-sequence-take-first"
1,11,20,5694,4.4530532824165836E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",26.0,5,"prune-sequence-take-first"
1,12,20,8375,4.4506431910462484E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",27.0,5,"prune-sequence-take-first"
1,13,20,10062,4.44763057683333E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",28.0,5,"prune-sequence-take-first"
1,14,20,13497,4.443412916935245E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,-261.7253794899252,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.5971743421847058,0.05,0.01,0.05,0.05,0.1,0.1,1.5064836273262352,0.0",28.0,5,"prune-sequence-take-first"
2,0,16,285,1.6328512643904699E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",13.0,5,"prune-sequence-take-first"
2,1,16,409,1.6328512643904699E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",16.0,5,"prune-sequence-take-first"
2,2,16,796,1.6327859591931432E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0,5,"prune-sequence-take-first"
2,3,16,1194,1.6327206539958164E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0,5,"prune-sequence-take-first"
2,4,15,1575,1.6329089827991253E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0,5,"prune-sequence-take-first"
2,5,12,1466,1.6328436453041581E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0,5,"prune-sequence-take-first"
2,6,12,1490,1.6327129703142244E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",17.0,5,"prune-sequence-take-first"
2,7,18,1668,1.6326533619472012E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0,5,"prune-sequence-take-first"
2,8,18,1982,1.6325990317699414E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0,5,"prune-sequence-take-first"
2,9,18,2019,1.632468270142542E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0,5,"prune-sequence-take-first"
2,10,18,2104,1.6323906504885249E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0,5,"prune-sequence-take-first"
2,11,18,2226,1.6322051286174476E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0,5,"prune-sequence-take-first"
2,12,18,1886,1.632074354579478E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0,5,"prune-sequence-take-first"
2,13,18,2084,1.632262267660348E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",22.0,5,"prune-sequence-take-first"
2,14,18,2408,1.6321314947631683E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"550,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,224.56194533905932,3.8546809551995533,1.0185103875257422,1.8891178266457413,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",22.0,5,"prune-sequence-take-first"
3,0,16,270,2.9551437180543885E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.1493491769468975,0.5,-32.25854891079416,261.94979390735483,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.08883378104369467,0.1,1.0,0.0",12.0,5,"prune-sequence-take-first"
3,1,16,437,2.9551437180543885E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.1493491769468975,0.5,-32.25854891079416,261.94979390735483,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.08883378104369467,0.1,1.0,0.0",15.0,5,"prune-sequence-take-first"
3,2,20,735,2.9557026591973078E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.1493491769468975,0.5,-32.25854891079416,261.94979390735483,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.08883378104369467,0.1,1.0,0.0",16.0,5,"prune-sequence-take-first"
3,3,18,1341,2.957041610158211E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.1493491769468975,0.5,-32.25854891079416,261.94979390735483,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.08883378104369467,0.1,1.0,0.0",15.0,5,"prune-sequence-take-first"
3,4,16,1546,2.961824307183639E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.1493491769468975,0.5,-32.25854891079416,261.94979390735483,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.08883378104369467,0.1,1.0,0.0",16.0,5,"prune-sequence-take-first"
3,5,16,1978,2.961491443297753E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.1493491769468975,0.5,-32.25854891079416,261.94979390735483,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.08883378104369467,0.1,1.0,0.0",16.0,5,"prune-sequence-take-first"
